IB49_00030	BCV53_13850	80.882	68	13	0	1	68	1	68	4.07e-40	123
IB49_00045	BCV53_13810	75.362	69	17	0	2	70	156	224	4.44e-34	113
IB49_00045	BCV53_07535	45.714	35	19	0	15	49	170	204	3.78e-04	34.3
IB49_00050	BCV53_13805	64.754	122	43	0	1	122	1	122	2.20e-56	169
IB49_00050	BCV53_05540	33.636	110	72	1	8	116	9	118	4.32e-21	79.0
IB49_00050	BCV53_18035	37.984	129	62	4	8	126	7	127	1.16e-19	75.5
IB49_00050	BCV53_15965	33.333	84	56	0	11	94	9	92	1.52e-09	50.8
IB49_00050	BCV53_11465	31.250	80	53	1	11	88	7	86	4.84e-09	49.7
IB49_00050	BCV53_12575	35.938	64	37	1	12	75	9	68	1.04e-06	42.7
IB49_00050	BCV53_09405	37.313	67	42	0	12	78	10	76	1.04e-06	42.7
IB49_00050	BCV53_11660	25.758	66	49	0	11	76	2	67	2.28e-05	38.9
IB49_00050	BCV53_18225	28.125	64	46	0	12	75	1	64	6.92e-05	37.4
IB49_00050	BCV53_05490	29.333	75	51	1	10	84	9	81	1.59e-04	36.6
IB49_00050	BCV53_10475	30.137	73	47	1	4	76	10	78	2.67e-04	35.8
IB49_00055	BCV53_13800	65.101	298	104	0	1	298	1	298	5.53e-149	417
IB49_00055	BCV53_18030	34.884	215	138	1	1	215	1	213	5.61e-40	136
IB49_00055	BCV53_10815	26.846	298	203	6	1	289	3	294	1.25e-32	119
IB49_00055	BCV53_10200	30.332	211	141	3	1	205	2	212	4.98e-30	112
IB49_00055	BCV53_05545	30.233	215	148	2	1	214	4	217	8.46e-29	108
IB49_00055	BCV53_06725	28.467	274	163	5	1	256	2	260	1.55e-28	108
IB49_00055	BCV53_04675	29.302	215	146	4	1	213	5	215	1.22e-26	101
IB49_00055	BCV53_14840	32.143	196	124	4	27	215	26	219	3.87e-26	101
IB49_00055	BCV53_04325	29.064	203	141	2	2	202	4	205	5.15e-26	99.4
IB49_00055	BCV53_13160	30.151	199	136	2	1	197	3	200	1.89e-25	97.8
IB49_00055	BCV53_13690	26.601	203	146	2	6	205	11	213	1.09e-24	97.8
IB49_00055	BCV53_07985	29.808	208	138	5	1	203	6	210	3.18e-24	95.5
IB49_00055	BCV53_12825	26.923	208	145	3	2	205	4	208	3.89e-24	94.4
IB49_00055	BCV53_18025	28.230	209	141	3	1	203	4	209	7.85e-23	92.8
IB49_00055	BCV53_14630	28.169	213	110	3	16	203	37	231	4.06e-20	85.5
IB49_00055	BCV53_05005	25.490	255	166	6	1	231	8	262	9.88e-19	81.6
IB49_00055	BCV53_05230	25.688	218	143	3	1	206	6	216	2.91e-18	80.5
IB49_00055	BCV53_13320	27.679	224	143	7	2	212	3	220	3.70e-18	80.5
IB49_00055	BCV53_14645	27.885	208	145	4	1	205	3	208	1.25e-17	77.0
IB49_00055	BCV53_05055	27.477	222	137	5	1	203	1	217	1.98e-17	78.2
IB49_00055	BCV53_11190	28.947	228	136	6	12	224	17	233	1.99e-17	77.0
IB49_00055	BCV53_01810	27.434	226	128	7	2	203	6	219	4.24e-17	77.8
IB49_00055	BCV53_01810	21.500	200	139	4	24	206	278	476	1.88e-08	51.6
IB49_00055	BCV53_06785	26.415	212	147	5	11	215	13	222	5.38e-17	75.5
IB49_00055	BCV53_00465	23.305	236	146	8	1	214	1	223	5.90e-17	75.5
IB49_00055	BCV53_10720	25.000	220	153	4	1	211	6	222	6.81e-17	75.5
IB49_00055	BCV53_00375	25.256	293	191	10	2	275	2	285	7.58e-17	76.3
IB49_00055	BCV53_14910	28.916	249	154	9	1	226	1	249	2.23e-16	73.9
IB49_00055	BCV53_09415	25.688	218	142	5	1	203	4	216	4.86e-16	74.7
IB49_00055	BCV53_09415	22.407	241	151	7	15	224	271	506	1.51e-09	55.1
IB49_00055	BCV53_11390	24.400	250	169	6	1	230	5	254	6.51e-16	73.6
IB49_00055	BCV53_05970	25.000	220	148	5	8	215	31	245	6.57e-16	73.6
IB49_00055	BCV53_16870	27.556	225	129	10	1	202	6	219	7.16e-16	72.4
IB49_00055	BCV53_18645	26.168	214	137	5	15	215	21	226	1.56e-15	71.6
IB49_00055	BCV53_07905	26.991	226	145	7	6	214	8	230	3.06e-15	72.4
IB49_00055	BCV53_07905	25.616	203	126	8	21	203	275	472	9.90e-06	43.1
IB49_00055	BCV53_17935	26.316	171	121	3	21	189	26	193	4.14e-15	70.5
IB49_00055	BCV53_15930	24.779	226	158	3	1	214	3	228	5.08e-15	71.6
IB49_00055	BCV53_11255	22.667	225	164	3	6	222	6	228	6.38e-15	69.3
IB49_00055	BCV53_14390	27.679	224	132	7	17	214	24	243	1.06e-14	70.1
IB49_00055	BCV53_01965	22.967	209	150	4	17	214	19	227	1.10e-14	69.3
IB49_00055	BCV53_16305	22.927	205	144	5	1	192	1	204	1.30e-14	68.6
IB49_00055	BCV53_14550	24.275	276	182	10	1	256	1	269	1.84e-14	69.3
IB49_00055	BCV53_00280	24.481	241	162	6	1	228	1	234	1.96e-14	68.2
IB49_00055	BCV53_04250	27.604	192	119	7	1	185	3	181	2.18e-14	67.4
IB49_00055	BCV53_07390	23.176	233	160	4	16	230	27	258	3.07e-14	68.6
IB49_00055	BCV53_10485	24.481	241	175	4	2	235	4	244	3.19e-14	68.9
IB49_00055	BCV53_01710	24.434	221	145	7	1	203	1	217	5.81e-14	67.8
IB49_00055	BCV53_09620	24.519	208	151	3	2	208	10	212	8.05e-14	66.6
IB49_00055	BCV53_00285	22.944	231	149	6	11	215	17	244	2.60e-13	65.5
IB49_00055	BCV53_14385	22.709	251	171	6	16	251	40	282	5.20e-13	65.1
IB49_00055	BCV53_00995	26.633	199	128	7	2	186	2	196	7.68e-13	63.5
IB49_00055	BCV53_11250	23.932	234	154	6	1	215	4	232	9.73e-13	63.5
IB49_00055	BCV53_11890	24.664	223	153	6	12	222	13	232	1.01e-12	63.9
IB49_00055	BCV53_04060	27.830	212	127	5	17	211	36	238	1.68e-12	63.2
IB49_00055	BCV53_05335	23.041	217	146	5	12	215	19	227	3.09e-12	62.0
IB49_00055	BCV53_06855	24.790	238	151	8	1	213	1	235	6.36e-12	61.2
IB49_00055	BCV53_06655	25.957	235	163	7	2	229	4	234	6.72e-12	62.0
IB49_00055	BCV53_00490	22.467	227	150	4	1	203	6	230	7.85e-12	60.8
IB49_00055	BCV53_07385	24.664	223	142	8	16	214	23	243	2.28e-11	60.5
