Geoth_0022	BCV53_03085	100.000	451	0	0	1	451	1	451	0.0	924
Geoth_0022	BCV53_18115	28.571	77	53	1	142	218	157	231	1.20e-06	46.6
Geoth_0022	BCV53_04300	29.661	118	73	4	119	228	59	174	1.42e-06	45.8
Geoth_0022	BCV53_01395	26.471	102	73	2	149	250	92	191	3.12e-04	38.9
Geoth_0023	BCV53_03080	100.000	379	0	0	1	379	1	379	0.0	757
Geoth_0024	BCV53_03075	100.000	74	0	0	1	74	1	74	6.82e-47	140
Geoth_0025	BCV53_03070	100.000	375	0	0	1	375	1	375	0.0	772
Geoth_0025	BCV53_16460	28.169	71	46	1	2	72	1	66	2.03e-04	39.7
Geoth_0026	BCV53_03065	100.000	641	0	0	1	641	1	641	0.0	1321
Geoth_0026	BCV53_12545	58.425	635	249	9	9	634	7	635	0.0	723
Geoth_0027	BCV53_03060	99.879	825	1	0	1	825	1	825	0.0	1682
Geoth_0027	BCV53_12550	44.143	811	436	9	8	811	4	804	0.0	651
Geoth_0028	BCV53_03055	99.448	362	2	0	1	362	1	362	0.0	738
Geoth_0028	BCV53_03295	36.207	174	96	4	111	283	5	164	8.98e-22	89.0
Geoth_0028	BCV53_11715	30.667	150	103	1	134	283	422	570	2.90e-19	85.9
Geoth_0028	BCV53_13010	32.934	167	103	4	117	281	440	599	1.27e-18	84.0
Geoth_0029	BCV53_03025	99.697	330	1	0	1	330	1	330	0.0	685
Geoth_0030	BCV53_03020	100.000	489	0	0	1	489	1	489	0.0	993
Geoth_0030	BCV53_08470	33.628	113	65	5	97	204	10	117	4.16e-11	57.8
Geoth_0030	BCV53_06360	29.752	121	69	5	102	216	20	130	3.34e-10	55.1
Geoth_0030	BCV53_06360	40.000	60	34	2	145	204	1	58	5.61e-06	43.1
Geoth_0030	BCV53_18415	28.070	114	67	4	102	204	14	123	2.06e-06	45.4
Geoth_0030	BCV53_18255	29.834	181	106	9	31	210	148	308	9.16e-05	41.2
Geoth_0031	BCV53_03015	99.335	451	3	0	1	451	1	451	0.0	919
Geoth_0031	BCV53_16150	35.388	438	221	14	4	431	1	386	1.52e-62	204
Geoth_0031	BCV53_16025	30.503	318	171	12	7	317	5	279	1.91e-29	115
Geoth_0032	BCV53_03010	100.000	295	0	0	1	295	1	295	0.0	589
