BCV53_00005	IB49_06635	78.125	192	42	0	2	193	199	390	9.42e-99	289
BCV53_00005	IB49_02630	37.563	197	111	7	4	191	197	390	9.77e-32	116
BCV53_00005	IB49_15040	32.275	189	120	5	2	186	201	385	5.45e-20	84.0
BCV53_00005	IB49_06650	25.641	195	131	7	2	186	189	379	1.65e-05	41.2
BCV53_00010	IB49_01455	41.333	300	173	2	1	300	177	473	3.83e-71	224
BCV53_00010	IB49_05715	37.171	304	181	6	1	298	183	482	5.47e-67	214
BCV53_00010	IB49_11230	35.593	295	170	6	1	281	203	491	3.64e-54	181
BCV53_00010	IB49_01755	32.051	312	202	4	1	304	177	486	3.42e-48	164
BCV53_00010	IB49_13930	31.776	321	199	7	1	307	186	500	1.48e-44	155
BCV53_00010	IB49_08390	31.776	321	202	6	1	308	186	502	2.32e-44	154
BCV53_00010	IB49_07235	39.796	98	58	1	201	298	1	97	2.91e-21	84.0
BCV53_00015	IB49_07930	32.414	145	90	3	3	141	636	778	1.22e-15	72.4
BCV53_00020	IB49_06565	56.410	78	32	1	1	78	1	76	7.86e-21	87.0
BCV53_00025	IB49_06570	75.581	86	19	1	1	86	1	84	4.45e-43	131
BCV53_00030	IB49_06575	76.074	163	39	0	1	163	5	167	4.63e-93	264
BCV53_00030	IB49_06375	27.465	142	97	4	25	162	44	183	2.70e-06	41.6
BCV53_00030	IB49_15110	29.167	144	93	5	1	136	1	143	6.07e-05	37.7
BCV53_00030	IB49_08965	33.333	54	31	1	83	136	69	117	4.81e-04	35.0
BCV53_00030	IB49_06400	27.632	76	37	2	66	127	83	154	7.28e-04	34.7
BCV53_00035	IB49_14965	23.380	355	247	8	21	358	35	381	2.23e-13	67.4
BCV53_00035	IB49_16795	26.344	186	136	1	2	187	3	187	2.60e-13	67.4
BCV53_00035	IB49_13355	29.655	145	102	0	26	170	40	184	3.24e-13	66.6
BCV53_00035	IB49_08405	24.684	316	184	4	2	264	14	328	3.97e-12	63.9
BCV53_00035	IB49_14180	22.358	246	174	7	23	262	24	258	1.04e-09	55.8
BCV53_00035	IB49_18395	22.043	186	144	1	2	187	76	260	3.63e-07	48.1
BCV53_00035	IB49_11935	29.487	156	96	7	54	199	59	210	5.98e-07	47.4
BCV53_00035	IB49_06755	26.519	181	115	7	37	203	41	217	2.50e-06	45.1
BCV53_00035	IB49_09725	25.714	105	78	0	27	131	32	136	8.27e-05	40.4
BCV53_00045	IB49_06595	72.131	61	17	0	1	61	1	61	1.18e-29	95.9
BCV53_00045	IB49_02365	38.983	59	35	1	1	59	1	58	1.33e-08	42.7
BCV53_00050	IB49_06600	54.819	332	150	0	1	332	1	332	6.08e-119	343
BCV53_00055	IB49_06605	76.296	135	32	0	1	135	1	135	4.88e-76	218
BCV53_00055	IB49_15725	34.940	83	54	0	6	88	6	88	1.27e-11	54.3
BCV53_00060	IB49_06610	90.000	450	45	0	1	450	1	450	0.0	845
BCV53_00060	IB49_02190	70.337	445	128	1	4	448	3	443	0.0	658
BCV53_00065	IB49_06615	85.052	388	58	0	1	388	1	388	0.0	703
BCV53_00065	IB49_01765	23.120	359	268	6	9	366	7	358	2.68e-33	124
BCV53_00065	IB49_02205	27.487	382	226	12	6	366	4	355	6.92e-32	120
BCV53_00065	IB49_13915	28.000	350	237	6	11	355	10	349	8.87e-25	100
BCV53_00070	IB49_06620	89.744	78	8	0	1	78	1	78	6.09e-45	135
BCV53_00075	IB49_06625	65.289	121	39	1	1	121	1	118	5.89e-54	161
BCV53_00075	IB49_10485	37.168	113	66	2	3	115	2	109	5.90e-20	75.9
BCV53_00075	IB49_16575	46.341	82	43	1	4	85	620	700	3.85e-14	63.9
BCV53_00075	IB49_02900	44.737	76	41	1	1	76	187	261	3.20e-13	60.8
BCV53_00075	IB49_02900	36.486	74	47	0	7	80	278	351	6.87e-10	51.6
BCV53_00075	IB49_02900	35.165	91	48	2	6	85	14	104	4.81e-07	43.5
BCV53_00075	IB49_07280	28.169	71	40	2	6	65	626	696	2.79e-05	38.5
BCV53_00075	IB49_11430	36.000	75	48	0	1	75	642	716	9.25e-05	37.0
BCV53_00080	IB49_06635	80.307	391	77	0	1	391	1	391	0.0	632
BCV53_00080	IB49_02630	39.541	392	220	9	10	388	3	390	1.43e-84	259
BCV53_00080	IB49_15040	31.026	390	252	8	1	385	10	387	1.87e-48	165
BCV53_00080	IB49_06650	25.485	361	252	11	33	383	26	379	1.68e-22	94.4
BCV53_00080	IB49_03080	28.239	301	178	15	96	382	77	353	2.47e-10	57.8
BCV53_00080	IB49_08005	39.423	104	55	3	104	206	61	157	2.15e-09	54.7
BCV53_00080	IB49_14655	36.000	50	29	1	160	209	128	174	2.74e-06	45.1
BCV53_00080	IB49_11840	39.683	63	30	2	157	219	139	193	3.80e-06	44.7
BCV53_00085	IB49_06640	86.826	167	22	0	1	167	1	167	1.62e-104	293
BCV53_00085	IB49_09250	24.490	147	106	2	1	147	1	142	1.22e-09	50.4
BCV53_00090	IB49_06645	62.500	88	33	0	1	88	1	88	1.34e-39	122
BCV53_00095	IB49_06650	65.183	382	133	0	4	385	2	383	0.0	532
BCV53_00095	IB49_06635	26.276	392	254	14	11	381	6	383	1.24e-23	97.8
BCV53_00095	IB49_02630	22.253	364	263	9	29	381	31	385	1.63e-19	85.5
BCV53_00095	IB49_15040	23.720	371	245	12	29	381	35	385	2.15e-16	76.3
BCV53_00100	IB49_06655	76.000	175	42	0	1	175	1	175	1.15e-95	271
BCV53_00105	IB49_06660	53.125	64	30	0	4	67	3	66	9.10e-22	76.6
BCV53_00110	IB49_06665	78.818	203	43	0	18	220	5	207	4.00e-122	341
BCV53_00120	IB49_06815	68.254	189	60	0	3	191	2	190	4.11e-95	272
BCV53_00120	IB49_07190	39.429	175	96	5	19	192	12	177	5.81e-29	103
BCV53_00125	IB49_12605	27.303	304	185	13	42	332	36	316	9.43e-16	73.6
BCV53_00130	IB49_06825	91.304	207	18	0	1	207	1	207	1.49e-139	385
BCV53_00135	IB49_06830	77.912	498	110	0	1	498	1	498	0.0	797
BCV53_00140	IB49_06835	69.030	268	83	0	1	268	1	268	4.13e-143	399
BCV53_00140	IB49_03100	28.030	264	172	8	2	258	66	318	3.86e-25	98.2
BCV53_00145	IB49_10365	30.303	99	59	3	104	201	311	400	2.27e-12	62.0
BCV53_00150	IB49_06850	80.556	108	21	0	1	108	1	108	3.98e-60	176
BCV53_00160	IB49_06860	72.289	166	46	0	1	166	1	166	6.18e-86	246
BCV53_00160	IB49_03105	33.036	112	69	3	1	112	1	106	7.71e-13	59.3
BCV53_00160	IB49_07480	45.833	48	26	0	34	81	29	76	4.22e-07	43.9
BCV53_00165	IB49_06865	90.226	399	39	0	1	399	1	399	0.0	757
BCV53_00165	IB49_15580	28.342	187	95	8	161	335	178	337	6.23e-04	37.7
BCV53_00170	IB49_06870	82.779	331	57	0	1	331	3	333	0.0	597
BCV53_00170	IB49_07485	31.661	319	197	11	4	316	3	306	3.03e-35	127
BCV53_00170	IB49_04735	29.231	260	155	13	68	315	264	506	9.97e-13	64.7
BCV53_00170	IB49_03685	24.571	350	203	15	6	308	3	338	3.45e-06	44.7
BCV53_00170	IB49_06045	47.500	40	21	0	8	47	3	42	7.97e-04	37.0
BCV53_00175	IB49_06880	89.831	118	12	0	4	121	5	122	9.01e-78	221
BCV53_00180	IB49_06885	78.169	284	62	0	1	284	1	284	6.37e-158	438
BCV53_00185	IB49_06890	87.500	80	10	0	1	80	1	80	5.04e-49	145
BCV53_00185	IB49_09625	32.000	50	33	1	27	76	27	75	4.89e-04	32.0
BCV53_00190	IB49_06865	25.000	380	242	10	3	344	8	382	5.83e-28	109
BCV53_00190	IB49_04735	24.896	241	145	9	56	272	252	480	8.93e-05	40.4
BCV53_00200	IB49_06900	75.926	108	26	0	1	108	1	108	1.30e-53	159
BCV53_00205	IB49_06905	95.385	65	3	0	1	65	1	65	4.17e-41	125
BCV53_00210	IB49_06910	66.667	303	101	0	1	303	1	303	3.64e-148	414
BCV53_00210	IB49_10395	20.000	235	166	5	37	271	52	264	2.26e-04	38.5
BCV53_00215	IB49_06915	85.028	354	53	0	1	354	1	354	0.0	593
BCV53_00215	IB49_00840	32.092	349	219	7	7	342	58	401	2.29e-47	162
BCV53_00215	IB49_17970	34.965	143	78	5	28	157	12	152	2.23e-16	75.1
BCV53_00215	IB49_10545	27.711	166	103	5	28	181	13	173	1.03e-11	61.2
BCV53_00215	IB49_04575	30.052	193	117	6	28	207	12	199	8.28e-11	58.5
BCV53_00215	IB49_02775	24.478	335	211	10	30	326	59	389	1.76e-10	58.2
BCV53_00215	IB49_00900	27.673	159	107	6	29	181	30	186	3.72e-08	50.8
BCV53_00225	IB49_06925	74.845	322	81	0	1	322	1	322	0.0	507
BCV53_00225	IB49_03020	37.025	316	190	4	6	321	4	310	1.52e-61	201
BCV53_00225	IB49_12460	32.273	220	143	4	69	288	61	274	1.88e-24	97.4
BCV53_00230	IB49_06930	55.723	332	145	2	1	332	1	330	1.27e-135	385
BCV53_00235	IB49_06940	88.554	166	19	0	1	166	1	166	2.82e-109	305
BCV53_00240	IB49_06945	82.101	257	46	0	1	257	1	257	2.16e-165	454
BCV53_00240	IB49_07560	32.000	100	54	5	165	253	111	207	6.10e-06	42.4
BCV53_00240	IB49_04495	35.849	53	34	0	189	241	100	152	3.87e-05	39.7
BCV53_00245	IB49_06950	68.531	143	45	0	1	143	1	143	8.71e-71	206
BCV53_00245	IB49_15120	22.727	88	68	0	45	132	47	134	7.86e-04	33.9
BCV53_00250	IB49_06955	80.000	90	18	0	1	90	2	91	7.50e-50	149
BCV53_00255	IB49_06960	80.247	81	16	0	3	83	8	88	5.13e-46	139
BCV53_00260	IB49_06965	95.652	92	4	0	1	92	1	92	1.58e-62	181
BCV53_00265	IB49_06970	79.913	229	45	1	1	228	1	229	1.83e-137	381
BCV53_00270	IB49_06975	95.318	299	14	0	1	299	1	299	0.0	597
BCV53_00270	IB49_04305	25.110	227	126	8	39	241	130	336	6.41e-06	43.5
BCV53_00270	IB49_18190	29.412	85	58	1	150	234	150	232	9.67e-05	39.7
BCV53_00275	IB49_06980	80.556	324	62	1	1	324	1	323	0.0	526
BCV53_00280	IB49_06985	86.864	236	31	0	1	236	1	236	2.52e-148	409
BCV53_00280	IB49_00285	56.170	235	102	1	1	234	1	235	9.92e-88	256
BCV53_00280	IB49_01830	42.060	233	132	2	1	233	3	232	4.44e-60	186
BCV53_00280	IB49_01540	42.396	217	124	1	1	216	1	217	1.70e-53	169
BCV53_00280	IB49_06990	33.992	253	143	4	1	233	7	255	6.31e-45	147
