GS458_0001	BCV53_03085	94.678	451	23	1	1	450	1	451	0.0	876
GS458_0001	BCV53_18115	28.571	77	53	1	141	217	157	231	1.16e-06	46.6
GS458_0001	BCV53_04300	29.661	118	73	4	118	227	59	174	1.40e-06	45.8
GS458_0001	BCV53_01395	26.471	102	73	2	148	249	92	191	3.23e-04	38.9
GS458_0002	BCV53_03080	81.266	379	71	0	1	379	1	379	0.0	632
GS458_0003	BCV53_03075	75.676	74	18	0	1	74	1	74	2.55e-35	111
GS458_0004	BCV53_03070	81.132	371	70	0	1	371	1	371	0.0	640
GS458_0004	BCV53_16460	30.986	71	44	1	2	72	1	66	1.47e-04	40.0
GS458_0005	BCV53_03065	92.200	641	50	0	1	641	1	641	0.0	1164
GS458_0005	BCV53_12545	58.926	633	245	9	11	634	9	635	0.0	730
GS458_0006	BCV53_03060	89.519	811	85	0	1	811	1	811	0.0	1510
GS458_0006	BCV53_12550	44.883	811	430	9	8	811	4	804	0.0	661
GS458_0007	BCV53_03055	57.542	358	146	1	1	352	1	358	1.10e-157	444
GS458_0007	BCV53_03295	34.586	133	86	1	165	297	53	184	3.52e-17	75.9
GS458_0007	BCV53_13010	28.750	160	111	2	137	294	460	618	4.87e-16	75.9
GS458_0007	BCV53_11715	29.605	152	106	1	128	279	422	572	8.97e-14	68.9
GS458_0008	BCV53_03025	67.173	329	105	2	1	329	1	326	7.70e-162	452
GS458_0009	BCV53_03020	95.885	486	20	0	1	486	1	486	0.0	954
GS458_0009	BCV53_08470	34.513	113	64	5	97	204	10	117	1.29e-11	58.9
GS458_0009	BCV53_06360	30.579	121	68	5	102	216	20	130	4.27e-11	57.8
GS458_0009	BCV53_06360	43.396	53	28	2	152	204	8	58	2.97e-05	40.8
GS458_0009	BCV53_18415	28.947	114	66	4	102	204	14	123	2.30e-06	45.1
GS458_0009	BCV53_18255	30.387	181	105	8	31	210	148	308	3.49e-06	45.8
GS458_0010	BCV53_03015	75.566	442	106	2	11	452	12	451	0.0	695
GS458_0010	BCV53_16150	34.709	412	214	11	24	432	27	386	8.72e-54	181
GS458_0010	BCV53_16025	28.065	367	200	10	8	357	8	327	2.58e-26	106
GS458_0011	BCV53_03010	95.932	295	12	0	1	295	1	295	0.0	570
GS458_0011	BCV53_06610	44.737	38	21	0	214	251	184	221	6.17e-05	40.0
GS458_0012	BCV53_03005	86.842	190	25	0	1	190	2	191	8.90e-124	344
GS458_0012	BCV53_00855	25.000	184	97	6	17	171	17	188	1.40e-06	43.9
GS458_0013	BCV53_03000	86.824	425	56	0	1	425	1	425	0.0	778
GS458_0013	BCV53_09280	32.381	105	66	2	225	328	103	203	1.30e-05	43.9
GS458_0014	BCV53_02980	81.352	429	80	0	1	429	1	429	0.0	746
GS458_0014	BCV53_16605	46.921	471	203	6	1	427	1	468	1.73e-136	397
GS458_0014	BCV53_13210	36.170	94	58	2	4	96	26	118	3.21e-11	60.5
GS458_0014	BCV53_17695	39.623	53	32	0	51	103	335	387	2.29e-05	42.7
GS458_0014	BCV53_17695	37.255	51	31	1	1	50	334	384	3.95e-05	42.0
GS458_0014	BCV53_10905	38.298	47	29	0	1	47	1	47	2.96e-04	38.1
GS458_0014	BCV53_17480	35.294	51	32	1	1	50	1	51	7.00e-04	38.1
