BCV53_00005	Geoth_0628	92.188	192	15	0	2	193	199	390	8.08e-127	361
BCV53_00005	Geoth_2885	41.489	188	108	1	4	191	194	379	1.87e-44	150
BCV53_00005	Geoth_1498	37.931	203	114	7	2	195	195	394	5.96e-36	127
BCV53_00005	Geoth_2939	32.973	185	116	5	6	186	204	384	3.15e-17	76.3
BCV53_00005	Geoth_0625	27.500	200	121	7	2	186	191	381	2.89e-11	58.9
BCV53_00010	Geoth_0652	100.000	313	0	0	1	313	175	487	0.0	638
BCV53_00010	Geoth_2974	48.875	311	159	0	1	311	176	486	3.58e-113	333
BCV53_00010	Geoth_1573	38.608	316	187	3	1	311	173	486	9.78e-76	237
BCV53_00010	Geoth_3494	41.587	315	175	3	1	307	170	483	2.05e-75	236
BCV53_00010	Geoth_1583	40.127	314	179	3	1	307	187	498	9.55e-74	232
BCV53_00010	Geoth_2295	38.111	307	181	4	1	302	170	472	2.32e-71	225
BCV53_00010	Geoth_0538	38.436	307	181	4	1	302	177	480	7.01e-70	222
BCV53_00010	Geoth_2291	40.333	300	176	2	1	300	192	488	3.86e-69	220
BCV53_00010	Geoth_2236	38.284	303	184	2	1	303	175	474	2.90e-66	212
BCV53_00010	Geoth_1682	36.538	312	186	4	1	302	180	489	3.61e-66	212
BCV53_00010	Geoth_3496	36.246	309	186	4	1	302	176	480	6.01e-61	198
BCV53_00010	Geoth_3631	37.075	294	167	6	1	281	202	490	1.26e-55	185
BCV53_00010	Geoth_2506	34.304	309	192	5	1	301	178	483	9.93e-50	169
BCV53_00010	Geoth_2327	30.449	312	207	4	1	304	177	486	1.78e-45	157
BCV53_00010	Geoth_0268	31.889	323	199	7	1	308	186	502	1.03e-41	147
BCV53_00010	Geoth_1939	25.357	280	156	10	1	256	159	409	2.01e-07	48.5
BCV53_00010	Geoth_3897	22.180	266	170	8	22	268	168	415	5.69e-04	38.1
BCV53_00015	Geoth_0651	96.528	144	5	0	1	144	1	144	1.67e-103	298
BCV53_00015	Geoth_0806	50.000	146	70	3	1	144	1	145	7.58e-45	147
BCV53_00015	Geoth_0345	34.266	143	87	2	4	141	328	468	9.93e-18	78.6
BCV53_00015	Geoth_3743	33.333	150	76	5	4	141	307	444	2.73e-14	68.6
BCV53_00020	Geoth_0649	100.000	79	0	0	1	79	1	79	9.01e-51	167
BCV53_00025	Geoth_0648	98.837	86	1	0	1	86	1	86	2.52e-60	175
BCV53_00030	Geoth_0647	99.387	163	1	0	1	163	1	163	1.57e-120	333
BCV53_00030	Geoth_2111	25.444	169	98	6	2	159	3	154	1.60e-06	42.4
BCV53_00035	Geoth_0646	100.000	393	0	0	1	393	1	393	0.0	775
BCV53_00035	Geoth_0266	25.079	315	182	4	2	263	16	329	3.50e-18	82.8
BCV53_00035	Geoth_3213	28.866	194	133	3	6	197	29	219	2.13e-16	76.6
BCV53_00035	Geoth_2598	22.680	388	244	5	15	347	20	406	2.05e-14	71.2
BCV53_00035	Geoth_1659	27.753	227	155	4	11	228	68	294	2.94e-13	67.4
BCV53_00035	Geoth_2587	29.730	148	103	1	2	149	16	162	7.04e-13	66.2
BCV53_00035	Geoth_3085	22.761	268	192	7	2	264	4	261	2.69e-11	61.2
BCV53_00035	Geoth_2952	22.043	372	267	10	1	356	15	379	3.09e-09	54.7
BCV53_00035	Geoth_1789	21.717	198	153	1	2	199	70	265	1.40e-08	53.1
BCV53_00035	Geoth_2534	28.395	162	97	5	58	210	70	221	1.82e-07	49.3
BCV53_00035	Geoth_0831	27.222	180	109	7	36	202	43	213	8.96e-06	43.9
BCV53_00035	Geoth_3873	26.667	105	77	0	27	131	32	136	3.21e-05	42.4
BCV53_00040	Geoth_0645	99.065	428	4	0	1	428	1	428	0.0	829
BCV53_00040	Geoth_1729	23.095	433	305	9	8	427	11	428	7.44e-15	72.4
BCV53_00045	Geoth_0644	100.000	62	0	0	1	62	1	62	8.42e-42	126
BCV53_00045	Geoth_1693	37.288	59	36	1	1	59	3	60	1.54e-04	32.7
BCV53_00050	Geoth_0643	99.699	332	1	0	1	332	1	332	0.0	674
BCV53_00055	Geoth_0642	98.519	135	2	0	1	135	1	135	8.07e-98	273
BCV53_00055	Geoth_2827	33.333	63	42	0	26	88	26	88	1.99e-07	43.5
BCV53_00060	Geoth_0632	99.556	450	2	0	1	450	1	450	0.0	917
BCV53_00060	Geoth_3118	70.562	445	127	1	4	448	3	443	0.0	660
BCV53_00065	Geoth_0631	100.000	388	0	0	1	388	1	388	0.0	801
BCV53_00065	Geoth_1917	30.155	388	260	10	1	384	1	381	2.06e-43	152
BCV53_00065	Geoth_1572	28.643	398	253	12	3	386	2	382	6.48e-36	132
BCV53_00065	Geoth_3554	26.039	361	262	3	6	366	7	362	2.10e-32	122
BCV53_00065	Geoth_2329	22.616	367	270	7	4	366	5	361	1.70e-27	108
BCV53_00065	Geoth_3826	26.496	351	241	8	11	355	10	349	2.36e-26	105
BCV53_00065	Geoth_2234	24.929	353	253	6	15	363	15	359	2.38e-23	97.1
BCV53_00065	Geoth_3897	25.069	363	236	11	6	355	461	800	2.38e-23	99.0
BCV53_00065	Geoth_1941	25.850	294	201	7	3	295	2	279	2.86e-20	88.2
BCV53_00065	Geoth_2976	23.181	371	231	12	8	367	7	334	2.49e-04	39.3
BCV53_00070	Geoth_0630	100.000	78	0	0	1	78	1	78	6.05e-51	150
BCV53_00075	Geoth_0629	100.000	122	0	0	1	122	1	122	4.66e-87	245
BCV53_00075	Geoth_0079	38.393	112	65	2	3	114	2	109	1.31e-20	77.8
BCV53_00075	Geoth_2650	49.333	75	37	1	4	78	620	693	2.92e-14	64.3
BCV53_00075	Geoth_1440	43.421	76	42	1	1	76	187	261	6.12e-12	57.8
BCV53_00075	Geoth_1440	41.096	73	43	0	4	76	275	347	1.33e-10	53.9
BCV53_00075	Geoth_1440	34.066	91	49	2	6	85	14	104	1.20e-06	42.4
BCV53_00075	Geoth_3698	34.118	85	56	0	1	85	642	726	7.33e-06	40.4
BCV53_00075	Geoth_0450	22.472	89	58	2	6	83	626	714	1.87e-04	36.2
BCV53_00080	Geoth_0628	100.000	391	0	0	1	391	1	391	0.0	802
BCV53_00080	Geoth_2885	39.842	379	224	3	10	388	5	379	1.27e-101	303
BCV53_00080	Geoth_1498	39.186	393	222	9	10	389	3	391	3.93e-87	266
BCV53_00080	Geoth_2939	30.812	357	238	6	35	386	35	387	2.03e-43	152
BCV53_00080	Geoth_0625	27.110	391	246	13	17	388	16	386	7.08e-29	112
BCV53_00080	Geoth_1472	22.917	240	164	6	22	259	22	242	2.64e-14	70.1
BCV53_00080	Geoth_1402	28.659	164	108	4	97	258	78	234	2.50e-11	61.2
BCV53_00080	Geoth_0375	24.719	178	114	7	42	206	18	188	6.22e-06	44.3
BCV53_00080	Geoth_3010	36.000	50	29	1	160	209	128	174	2.56e-05	42.4
BCV53_00080	Geoth_3580	36.508	63	32	2	157	219	139	193	3.65e-04	38.9
BCV53_00085	Geoth_0627	100.000	167	0	0	1	167	1	167	1.18e-120	334
BCV53_00085	Geoth_2286	25.000	140	98	4	9	148	11	143	7.39e-05	37.7
BCV53_00090	Geoth_0626	98.795	83	1	0	6	88	1	83	9.69e-59	171
BCV53_00095	Geoth_0625	100.000	387	0	0	1	387	1	387	0.0	799
BCV53_00095	Geoth_0628	27.110	391	246	13	16	386	17	388	7.01e-29	112
BCV53_00095	Geoth_1498	23.626	364	258	9	29	381	31	385	1.35e-22	95.1
BCV53_00095	Geoth_2939	23.925	372	245	13	29	382	34	385	1.59e-14	70.9
BCV53_00095	Geoth_2885	21.448	359	261	8	30	381	30	374	2.91e-13	67.0
BCV53_00095	Geoth_1472	21.614	347	230	16	19	356	20	333	3.89e-06	45.1
BCV53_00100	Geoth_0624	98.286	175	3	0	1	175	1	175	1.35e-125	347
BCV53_00105	Geoth_0623	100.000	68	0	0	1	68	1	68	2.45e-45	136
BCV53_00110	Geoth_0622	100.000	208	0	0	13	220	1	208	9.15e-159	434
BCV53_00110	Geoth_1495	31.959	97	58	5	42	136	23	113	8.44e-05	39.7
BCV53_00115	Geoth_0621	100.000	443	0	0	1	443	1	443	0.0	875
BCV53_00120	Geoth_0620	100.000	203	0	0	1	203	1	203	5.43e-146	401
BCV53_00120	Geoth_0550	39.241	158	89	4	41	194	29	183	1.26e-27	100
BCV53_00125	Geoth_0619	100.000	333	0	0	1	333	1	333	0.0	654
BCV53_00130	Geoth_0618	100.000	207	0	0	1	207	1	207	1.04e-151	416
BCV53_00135	Geoth_0617	100.000	498	0	0	1	498	1	498	0.0	1013
BCV53_00140	Geoth_0616	99.631	271	1	0	1	271	1	271	0.0	551
BCV53_00140	Geoth_1398	29.008	262	172	7	2	258	65	317	1.73e-28	107
BCV53_00145	Geoth_0615	100.000	235	0	0	1	235	1	235	3.47e-176	480
BCV53_00145	Geoth_0453	41.026	78	44	2	126	202	111	187	1.23e-13	63.9
BCV53_00145	Geoth_0056	33.000	100	57	3	104	202	310	400	1.11e-12	63.2
BCV53_00150	Geoth_0614	100.000	108	0	0	1	108	1	108	3.95e-74	211
BCV53_00155	Geoth_0613	100.000	55	0	0	26	80	1	55	5.13e-37	115
BCV53_00160	Geoth_0612	100.000	166	0	0	1	166	1	166	1.88e-123	341
BCV53_00160	Geoth_0738	26.667	135	84	3	4	138	24	143	2.40e-07	44.7
BCV53_00160	Geoth_0433	40.816	49	29	0	34	82	26	74	5.49e-06	40.8
BCV53_00165	Geoth_0611	100.000	408	0	0	1	408	1	408	0.0	833
BCV53_00165	Geoth_0605	26.823	384	234	12	8	384	3	346	5.58e-29	112
BCV53_00170	Geoth_0610	100.000	331	0	0	1	331	1	331	0.0	680
BCV53_00170	Geoth_0210	40.184	326	182	5	3	319	2	323	3.64e-80	244
BCV53_00170	Geoth_0432	29.321	324	198	9	4	316	3	306	1.96e-34	125
BCV53_00170	Geoth_2519	26.444	329	183	12	10	310	132	429	1.05e-12	65.1
BCV53_00170	Geoth_1430	20.915	306	213	10	1	289	1	294	5.03e-06	44.3
BCV53_00170	Geoth_1307	23.494	332	190	15	6	287	3	320	1.35e-05	43.1
BCV53_00170	Geoth_2416	22.400	250	157	9	10	248	131	354	3.18e-05	42.0
BCV53_00175	Geoth_0609	100.000	121	0	0	1	121	1	121	3.20e-89	251
BCV53_00180	Geoth_0608	100.000	285	0	0	1	285	1	285	0.0	584
BCV53_00185	Geoth_0607	100.000	80	0	0	1	80	1	80	3.18e-55	162
BCV53_00185	Geoth_3859	36.000	50	31	1	27	76	27	75	1.64e-04	33.5
BCV53_00190	Geoth_0605	100.000	357	0	0	1	357	1	357	0.0	732
BCV53_00190	Geoth_0611	26.823	384	234	12	3	346	8	384	4.69e-29	112
BCV53_00190	Geoth_3232	18.090	199	145	7	84	272	94	284	0.001	37.4
BCV53_00195	Geoth_0604	98.333	60	1	0	1	60	1	60	7.39e-38	116
